Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"35,64 tỷ","Đường Nguyễn Duy Trinh, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,220 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"3, Đường Lò Lu, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"190 m² (7,0x24,0)",9 phòng,11 WC,2,Đông,Đông,Sổ hồng
22 tỷ,"Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"200 m² (8,0x25,0)",4 phòng,4 WC,4,Tây Nam,Tây Bắc,Sổ đỏ
"3,67 tỷ","Đường Hoàng Hữu Nam, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
230 tỷ,"Đường Long Phước, Phường Long Phước, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,180.123 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"5,5 tỷ","Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",55 m²,5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","50,8 m² (4,0x13,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
120 tỷ,"Đường Liên Phường, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"960 m² (15,0x65,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ đỏ
"4,6 tỷ","47, Đường Trường Lưu, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"52 m² (4,0x13,0)",3 phòng,2 WC,3,Đông,Đông,Sổ hồng
890 triệu,"Đường Tăng Nhơn Phú, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
929 triệu,"Đường Đỗ Xuân Hợp, Phường Phước Bình, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"223,5 tỷ","206-208, Đường Lê Văn Việt, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"1.246,9 m² (16,0x45,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,35 tỷ","41, Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,2 WC,3,Đông,Đông,Sổ hồng
950 triệu,"Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường 6, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","63 m² (6,3x10,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
980 triệu,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","64 m² (5,0x12,8)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
2 tỷ,"Đường Lê Văn Việt, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","66 m² (5,0x14,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","130 m² (4,0x13,0)",4 phòng,3 WC,N/A,N/A,Tây Nam,Sổ hồng
"3,9 tỷ","30X, Đường số 5, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","70 m² (7,8x12,0)",2 phòng,2 WC,2,Bắc,Bắc,Sổ đỏ
"4,5 tỷ","Đường Trường Lưu, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","52,8 m² (4,4x12,0)",3 phòng,3 WC,3,Đông,Đông,Sổ hồng
"14,5 tỷ","Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"157 m² (4,5x34,5)",3 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"7,3 tỷ","Đường Nam Cao, Phường Tân Phú, TP. Thủ Đức - Quận 9, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"25,5 tỷ","TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","152 m² (8,0x19,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
25 tỷ,"4xx, Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",3 phòng,4 WC,4,Đông Bắc,Đông Bắc,Sổ đỏ
"3,35 tỷ","Đường Đinh Củng Viên, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",48 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
85 tỷ,"199, Đường Hoàng Hữu Nam, Phường Tân Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"765 m² (17,5x36,8)",34 phòng,36 WC,6,Nam,Đông,Sổ đỏ
590 triệu,"25/15, Đường Nguyễn Xiển, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,N/A,N/A,N/A,N/A,Hợp đồng mua bán
"7,2 tỷ","Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","55 m² (4,5x13,6)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
12 tỷ,"Đường Hồ Bá Phấn, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,60 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"4,8 tỷ","D17, D17, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","75 m² (5,0x12,0)",N/A,N/A,3,Tây Nam,Tây Nam,Giấy tờ hợp lệ
"4,6 tỷ","Đường 182, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",80 m²,2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"11,3 tỷ","Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,125 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
2 tỷ,"Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"59 m² (4,2x14,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
190 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",560 m²,4 phòng,N/A,3,N/A,N/A,Hợp đồng mua bán
"3,2 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"50 m² (4,0x14,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
35 tỷ,"Đường số 7, Phường Long Bình, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"350 m² (11,0x33,0)",48 phòng,48 WC,6,N/A,N/A,Sổ hồng
28 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","260 m² (13,0x20,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"9,7 tỷ","Đường số 1, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"123 m² (6,5x19,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,65 tỷ","Đường 475, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","27 m² (3,1x45,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
12 tỷ,"Đường Lã Xuân Oai, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,122 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,65 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường số 6, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"4,15 tỷ","Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,65 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"1,86 tỷ","Đường Võ Văn Hát, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","75 m² (4,4x17,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"13,99 tỷ","45, Đường 18, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",117 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Nguyễn Duy Trinh, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,45 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","43 m² (4,2x13,0)",3 phòng,2 WC,3,N/A,N/A,Sổ hồng
700 triệu,"Đường Tăng Nhơn Phú, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",15 m²,1 phòng,1 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"4,55 tỷ","Đường Lò Lu, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","110 m² (4,0x13,0)",3 phòng,3 WC,3,Đông,Đông,Sổ hồng
"6,99 tỷ","Đường Lê Văn Việt, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","72 m² (6,0x12,0)",3 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
13 tỷ,"Đường Hoàng Hữu Nam, Phường Long Thạnh Mỹ, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"152,5 m² (6,4x26,4)",2 phòng,2 WC,1,Tây,Tây,Sổ hồng
5 tỷ,"Đường Tăng Nhơn Phú, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,55 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"3,5 tỷ","77, Đường số 1, Phường Long Trường, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x14,0)",2 phòng,1 WC,2,N/A,Đông Nam,Sổ hồng
"5,95 tỷ","264/10, Đường Bưng Ông Thoàn, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","94 m² (5,0x19,0)",4 phòng,2 WC,2,N/A,N/A,Sổ đỏ
"9,5 tỷ","1, Đường Lò Lu, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,180 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
81 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","412 m² (20,0x21,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
3 tỷ,"Đường số 3, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,1 tỷ","Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",1 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Quang Trung, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,9 tỷ","Đường Lê Văn Việt, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",180 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
68 triệu,"TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"125 m² (5,0x125,0)",4 phòng,3 WC,3,N/A,Đông Nam,Sổ hồng
38 tỷ,"Đường 6A, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","650 m² (20,0x32,5)",10 phòng,N/A,1,N/A,N/A,Sổ đỏ
"6,2 tỷ","Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",90 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
4 tỷ,"Đường Nguyễn Duy Trinh, Phường Trường Thạnh, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"135 m² (5,0x30,0)",4 phòng,3 WC,3,N/A,Đông Nam,Sổ đỏ
9 tỷ,"Đường Ngô Quyền, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,90 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"17,3 tỷ","TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","84 m² (7,0x12,0)",5 phòng,5 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
"7,4 tỷ","Đường Man Thiện, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",120 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"1,76 tỷ","Đường Nam Hòa, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
5 tỷ,"Đường Man Thiện, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
55 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa",496 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"4,25 tỷ","46D/7 Gò Cát, Đường Gò Cát, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","57,3 m²",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","125 m² (6,0x19,0)",2 phòng,2 WC,N/A,N/A,Tây Bắc,Sổ hồng
4 tỷ,"Đường số 385, Phường Tăng Nhơn Phú A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Lã Xuân Oai, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",90 m²,5 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Nam Hòa, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"90 m² (4,3x20,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (6,0x10,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"15,3 tỷ","229, Đường Đỗ Xuân Hợp, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"88 m² (4,0x22,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Long A, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","48 m² (4,6x12,0)",3 phòng,1 WC,2,N/A,N/A,Sổ hồng
"6,1 tỷ","Đường Đỗ Xuân Hợp, Phường Phước Bình, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"70 m² (4,0x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,69 tỷ","Đường Lê Văn Việt, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",91 m²,4 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Lê Văn Việt, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x20,0)",4 phòng,2 WC,2,N/A,N/A,Sổ hồng
19 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","280 m² (8,0x18,0)",3 phòng,3 WC,N/A,N/A,N/A,Hợp đồng mua bán
"1,05 tỷ","Đường 11, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"35 m² (5,0x7,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","24, Đường Lê Văn Việt, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","74 m² (5,5x13,0)",4 phòng,2 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
"7,2 tỷ","16, Đường số 8, Phường Long Bình, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","150 m² (8,0x19,0)",5 phòng,5 WC,2,Đông Nam,Đông Nam,Sổ hồng
"2,98 tỷ","Đường số 385, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","36 m² (3,6x10,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
18 tỷ,"Đường Võ Chí Công, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Biệt thự, Villa","92,7 m² (5,0x18,5)",4 phòng,5 WC,4,Đông Nam,Đông Nam,Sổ hồng
"10,49 tỷ","Đường Lê Văn Việt, Phường Hiệp Phú, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","149 m² (5,0x25,0)",3 phòng,2 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"5,2 tỷ","261/15/80/4, Đường Dương Đình Hội, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"80,4 m² (5,6x14,4)",1 phòng,1 WC,1,N/A,Tây Bắc,Sổ hồng
"4,35 tỷ","Đường số 6, Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (6,0x10,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Liên Phường, Phường Phước Long B, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",52 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Bưng Ông Thoàn, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"5,4 tỷ","78C, Đường Bưng Ông Thoàn, Phường Phú Hữu, TP. Thủ Đức - Quận 9, TP.HCM","Nhà hẻm, ngõ",51 m²,4 phòng,3 WC,4,Tây Nam,Tây Nam,Sổ đỏ
"16,3 tỷ","TP. Thủ Đức - Quận 9, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28 tỷ,"TP. Thủ Đức - Quận 9, TP.HCM",Nhà mặt tiền,"176 m² (8,0x22,0)",N/A,1 WC,N/A,Nam,Nam,Hợp đồng mua bán
